att3,att4,att1,att5,att7,att9,att6,att8,att19,att2,classe
9,0.0,73,0.0,0.45542,0.344265,0.555556,0.888889,-2.334831,31,SKY
9,0.0,38,0.0,0.490655,0.720081,0.722221,0.888888,-2.301203,71,SKY
9,0.0,224,0.0,0.966091,0.632455,1.333332,1.000001,-2.343381,34,SKY
9,0.0,134,0.0,0.646931,1.003697,0.611112,1.222221,-2.328661,54,SKY
9,0.0,49,0.0,0.421635,0.72265,0.999999,0.833333,-2.313685,40,SKY
9,0.0,37,0.0,0.730297,0.760117,1.333332,0.999996,-2.36518,25,SKY
9,0.0,228,0.0,0.490655,0.752773,1.055555,0.833333,-2.348006,20,SKY
9,0.0,16,0.0,0.443054,0.722649,0.722223,0.833335,-2.330465,51,SKY
9,0.0,189,0.0,0.574136,0.583728,1.055555,0.777776,-2.268113,39,SKY
9,0.0,120,0.0,0.712324,0.742867,1.055555,2.055553,-2.30531,51,SKY
9,0.0,138,0.0,0.760117,0.516396,0.666665,1.0,-2.339377,21,SKY
9,0.0,44,0.0,0.936897,0.854183,1.166664,1.055553,-2.348002,33,SKY
9,0.0,70,0.111111,2.094083,2.139576,2.444444,2.333333,-2.384657,44,SKY
9,0.0,97,0.0,0.611615,0.869227,0.944444,1.333332,-2.377814,21,SKY
9,0.0,1,0.0,0.455421,0.455419,0.888891,1.111113,-2.35936,45,SKY
9,0.0,247,0.0,0.272166,0.344264,0.444443,0.777779,-2.312305,50,SKY
9,0.111111,8,0.0,0.443054,1.218685,0.611112,2.055556,-2.362526,21,SKY
9,0.0,202,0.0,0.772202,1.025597,0.944448,1.111112,-2.299918,41,SKY
9,0.0,83,0.0,0.455419,0.490652,0.555555,0.722223,-2.39327,53,SKY
9,0.0,159,0.0,0.62063,0.172131,0.888889,0.555556,-2.2949,40,SKY
9,0.0,126,0.0,1.192568,1.149877,0.999997,1.166665,-2.328034,20,SKY
9,0.0,174,0.0,0.349603,0.8165,0.833335,1.333333,-2.323173,59,SKY
9,0.0,197,0.0,0.62361,1.003697,0.833335,1.444444,-2.357271,58,SKY
9,0.0,128,0.0,0.272168,0.620632,0.77778,0.555556,-2.38244,15,SKY
9,0.111111,125,0.0,0.611616,0.781735,0.611109,2.166668,-2.357688,46,SKY
9,0.0,143,0.0,0.928956,0.879814,1.055555,1.388888,-2.357272,34,SKY
9,0.0,67,0.0,1.062842,1.310922,0.944444,1.777779,-2.333746,32,SKY
9,0.0,40,0.0,0.722651,0.800464,1.166665,1.388891,-2.376054,57,SKY
9,0.0,221,0.0,0.544332,0.688533,0.444445,1.444444,-2.325679,50,SKY
9,0.111111,92,0.0,0.574135,1.048809,0.722223,1.166665,-2.367282,44,SKY
9,0.0,217,0.0,0.611616,0.547723,1.055555,1.166665,-2.37055,23,SKY
9,0.0,105,0.0,0.611618,1.224745,0.944443,1.500001,-2.303991,65,SKY
9,0.0,50,0.0,0.655462,0.50185,0.777777,0.77778,-2.28828,50,SKY
9,0.0,91,0.0,0.760118,0.779364,1.000001,1.444447,-2.352834,19,SKY
9,0.0,145,0.0,0.272163,0.620634,0.888889,0.888888,-2.333537,33,SKY
9,0.111111,127,0.0,0.712326,1.103866,0.944444,1.611112,-2.341163,57,SKY
9,0.0,138,0.0,0.92896,1.068055,1.055557,1.77778,-2.303412,49,SKY
9,0.0,245,0.0,0.365148,1.224743,0.666667,1.166665,-2.356262,23,SKY
9,0.0,216,0.0,0.5164,1.020167,0.666665,1.277779,-2.348415,17,SKY
9,0.0,230,0.0,0.68853,1.241266,0.888891,1.888889,-2.280803,41,SKY
9,0.0,58,0.0,0.403686,0.860663,0.555556,0.888891,-2.365385,58,SKY
9,0.0,238,0.0,0.459466,0.680412,0.833335,1.055556,-2.364216,59,SKY
9,0.0,17,0.0,1.29386,1.25462,1.222221,1.277777,-2.352184,18,SKY
9,0.0,92,0.0,1.310924,0.720082,1.888887,1.888887,-2.343404,62,SKY
9,0.0,82,0.0,0.443051,0.742867,0.611111,0.611111,-2.368498,51,SKY
9,0.0,206,0.0,0.501847,0.547723,0.777777,0.833332,-2.27951,30,SKY
9,0.0,107,0.0,0.516398,0.408248,0.666662,1.166667,-2.370372,21,SKY
9,0.0,118,0.0,0.58373,1.068055,0.777777,0.888888,-2.322923,38,SKY
9,0.0,186,0.0,0.389683,1.29386,0.944443,1.444441,-2.35398,28,SKY
9,0.0,73,0.0,0.389681,0.680416,0.944445,0.944443,-2.344188,19,SKY
9,0.111111,136,0.0,1.327767,2.984528,2.777777,2.722223,2.284571,216,GRASS
9,0.0,44,0.0,0.455421,1.356739,0.888888,1.944445,2.557389,162,GRASS
9,0.0,99,0.0,0.843274,2.360948,2.0,3.055555,2.827106,160,GRASS
9,0.0,68,0.0,1.06284,1.699672,1.055555,2.333334,2.617801,172,GRASS
9,0.0,112,0.0,1.295291,1.784709,2.833333,3.111111,2.467938,201,GRASS
9,0.0,212,0.0,1.29386,1.772214,1.444444,1.444444,2.642597,160,GRASS
9,0.0,115,0.0,0.389682,0.64693,0.388889,1.055555,2.84342,156,GRASS
9,0.0,200,0.0,0.958394,2.645052,1.555556,4.722222,2.561049,215,GRASS
9,0.0,252,0.0,0.781736,2.026674,2.166667,2.055556,2.126516,194,GRASS
9,0.111111,119,0.0,0.750308,1.611303,0.777777,3.277777,2.378846,181,GRASS
9,0.0,235,0.111111,2.42594,1.505545,1.611111,2.666667,2.28263,249,GRASS
9,0.111111,221,0.0,1.128748,0.834444,1.444444,2.444445,2.389747,201,GRASS
9,0.0,205,0.0,0.958394,1.772214,1.555555,1.888889,2.348728,204,GRASS
9,0.0,124,0.0,1.95978,1.306678,1.944445,2.055556,2.176993,201,GRASS
9,0.0,94,0.0,1.619328,0.772202,2.333333,2.722222,2.158915,246,GRASS
9,0.0,145,0.0,1.143419,1.108886,0.722222,2.777777,2.731134,152,GRASS
9,0.0,71,0.0,1.632993,1.86984,2.0,3.555555,2.254303,187,GRASS
9,0.0,4,0.0,1.813529,1.259041,3.333334,3.222223,2.205099,248,GRASS
9,0.111111,28,0.0,0.62361,1.327766,1.166667,1.444444,2.769038,162,GRASS
9,0.111111,63,0.0,1.054093,1.29386,0.999999,1.888889,2.624707,158,GRASS
9,0.0,9,0.0,0.722649,0.983192,1.166667,1.166667,2.541661,180,GRASS
9,0.0,234,0.0,0.501849,1.405018,0.888889,1.611111,2.292736,161,GRASS
9,0.0,52,0.0,0.45542,0.389683,0.555556,0.944444,2.604013,170,GRASS
9,0.0,168,0.0,0.666667,0.712326,1.333333,0.722222,2.389391,209,GRASS
9,0.111111,153,0.0,1.69203,1.382429,2.388889,3.333333,2.24441,204,GRASS
9,0.0,47,0.0,0.788811,0.888194,1.333333,1.166666,2.630157,175,GRASS
9,0.111111,238,0.0,0.490654,1.254622,1.055556,1.611111,2.416354,211,GRASS
9,0.0,214,0.0,1.917754,1.988857,2.833333,2.999999,2.232849,246,GRASS
9,0.0,75,0.0,1.951258,1.360827,2.444444,2.111111,2.175522,240,GRASS
9,0.0,160,0.0,1.149879,0.471404,1.5,0.666666,2.302124,168,GRASS
9,0.0,212,0.0,1.455513,2.264869,1.444445,1.944445,2.356024,235,GRASS
9,0.111111,215,0.0,1.041722,1.842905,1.388889,2.611111,2.204408,190,GRASS
9,0.0,8,0.0,1.98513,0.45542,2.888889,1.111111,2.27303,226,GRASS
9,0.0,204,0.0,0.278886,0.557773,0.5,2.0,2.864931,156,GRASS
9,0.0,117,0.0,2.559658,3.021527,3.055556,3.055556,2.304153,224,GRASS
9,0.0,145,0.0,1.718095,1.377061,2.055555,2.111111,2.285098,248,GRASS
9,0.0,119,0.0,0.983192,0.918936,1.166667,1.0,2.479064,169,GRASS
9,0.0,111,0.0,2.094968,4.113663,3.166667,5.833334,2.214011,246,GRASS
9,0.0,240,0.0,0.750309,1.095445,1.555555,1.333333,2.252231,190,GRASS
9,0.0,207,0.0,2.040334,1.615894,3.222222,2.5,2.471757,215,GRASS
9,0.0,49,0.111111,1.638654,1.743772,3.055555,2.055556,2.420791,240,GRASS
9,0.0,115,0.0,0.772202,1.020168,1.055555,4.722222,2.506807,183,GRASS
9,0.0,222,0.0,1.143419,1.420747,2.277777,2.277778,2.224382,194,GRASS
9,0.222222,24,0.0,0.809664,1.259042,0.833333,2.555556,2.224013,215,GRASS
9,0.0,114,0.0,2.453268,1.920648,2.722222,4.666667,2.395778,242,GRASS
9,0.0,206,0.0,1.540803,0.827759,1.388889,1.722223,2.38935,233,GRASS
9,0.0,90,0.0,1.327766,2.678446,2.444444,2.722222,2.280289,237,GRASS
9,0.0,236,0.0,1.668887,2.453267,2.555555,3.388889,2.141811,240,GRASS
9,0.0,116,0.0,1.948408,1.756469,3.055555,2.944444,2.320382,203,GRASS
9,0.111111,242,0.0,0.534027,1.047042,0.388889,3.222223,2.459806,164,GRASS
9,0.0,144,0.0,2.048487,3.512938,1.944444,6.222222,-2.04388,187,PATH
9,0.0,154,0.0,1.047041,0.860663,1.555555,1.444444,-2.005956,189,PATH
9,0.0,140,0.0,2.108185,2.498147,2.0,3.055555,-2.074028,188,PATH
9,0.0,71,0.0,1.854924,2.146487,2.722223,4.555556,-2.024321,197,PATH
9,0.0,78,0.0,2.656231,4.071583,2.833333,5.0,-1.969456,201,PATH
9,0.0,38,0.0,1.069786,2.51219,2.166666,8.333334,-2.093746,202,PATH
9,0.0,173,0.111111,2.115201,3.507134,3.222223,5.5,-1.988249,186,PATH
9,0.0,63,0.0,1.734188,1.656637,2.111112,2.500001,-2.034119,201,PATH
9,0.0,138,0.0,2.977074,2.154238,3.055555,1.944444,-2.088855,185,PATH
9,0.0,60,0.0,1.047043,1.996292,1.444445,4.444444,-2.059262,196,PATH
9,0.0,105,0.0,1.511683,3.455537,2.055555,4.444445,-2.035894,189,PATH
9,0.111111,145,0.0,2.257497,1.951258,2.777777,2.222221,-2.051056,185,PATH
9,0.0,61,0.0,1.515353,1.925463,1.444444,2.611111,-2.022274,197,PATH
9,0.111111,86,0.111111,1.451691,1.103865,1.611112,1.277779,-2.06802,197,PATH
9,0.0,250,0.111111,1.06284,1.695309,1.611112,3.444444,-2.052258,176,PATH
9,0.0,167,0.0,2.237722,1.544405,3.777777,3.777777,-2.101326,189,PATH
9,0.0,136,0.0,1.451692,1.408967,2.388889,2.555556,-2.018211,193,PATH
9,0.0,24,0.0,1.586985,2.489238,2.222223,2.388889,-2.038263,205,PATH
9,0.0,22,0.0,2.409857,2.622552,2.888887,4.833333,-2.065663,200,PATH
9,0.0,83,0.0,1.496909,3.009245,2.388889,4.833334,-2.050575,198,PATH
9,0.0,57,0.0,2.647851,3.466775,3.833334,6.388889,-2.084754,199,PATH
9,0.0,50,0.0,2.97894,4.615995,3.222223,5.611111,-2.045431,199,PATH
9,0.0,147,0.0,3.605038,5.409525,6.611113,7.055556,-2.080174,193,PATH
9,0.0,172,0.0,1.682151,3.072581,2.888889,4.055555,-1.997577,183,PATH
9,0.111111,169,0.0,0.544331,1.929306,1.222223,2.499999,-1.958014,184,PATH
9,0.0,166,0.0,0.250924,0.210818,1.944445,2.0,-2.008008,185,PATH
9,0.0,28,0.0,1.763834,2.083445,2.000001,3.222222,-2.03737,204,PATH
9,0.0,119,0.0,2.149936,1.35674,2.666666,1.388889,-2.079185,196,PATH
9,0.0,25,0.0,1.345774,3.344425,2.833333,4.111111,-2.070717,198,PATH
9,0.0,189,0.111111,0.843274,2.007394,1.666666,2.777777,-1.96448,184,PATH
9,0.0,134,0.0,1.306679,1.088662,1.388889,1.444445,-2.041277,191,PATH
9,0.0,197,0.0,1.259042,2.825808,2.222222,3.444444,-2.001558,182,PATH
9,0.0,73,0.0,2.33492,3.356035,3.222222,4.611112,-2.060549,194,PATH
9,0.0,52,0.0,1.327766,4.188167,1.444445,6.777777,-2.105677,196,PATH
9,0.0,188,0.0,0.742868,2.126552,1.611112,4.166666,-1.99159,182,PATH
9,0.111111,119,0.0,2.084333,2.326181,2.499999,6.166667,-2.038177,192,PATH
9,0.0,76,0.0,0.779364,2.8829,2.777779,4.333333,-2.021172,200,PATH
9,0.0,114,0.0,2.465315,2.50111,3.166666,4.5,-2.033804,193,PATH
9,0.0,174,0.0,3.151133,2.786875,3.277779,4.166667,-2.020865,181,PATH
9,0.0,137,0.0,0.742868,1.405018,2.055556,2.277778,-2.043617,190,PATH
9,0.0,166,0.0,4.213295,2.366432,3.055555,3.999999,-1.978495,182,PATH
9,0.0,202,0.0,1.857917,2.054805,2.555555,3.0,-1.989221,182,PATH
9,0.0,177,0.0,1.730983,1.485734,4.277778,2.555556,-2.044563,181,PATH
9,0.111111,178,0.0,2.398302,3.699851,2.722221,4.666666,-2.005196,183,PATH
9,0.0,234,0.0,1.323576,2.257497,1.944444,3.444445,-2.063776,175,PATH
9,0.0,156,0.0,2.313409,3.747592,4.277778,5.0,-1.997746,188,PATH
9,0.0,119,0.0,2.948949,3.429718,3.11111,5.222223,-2.047053,191,PATH
9,0.0,10,0.0,1.306679,3.008629,2.61111,3.111112,-2.063353,207,PATH
9,0.0,123,0.0,1.784708,7.713385,2.555556,9.111109,-2.033605,194,PATH
9,0.111111,130,0.0,0.983193,2.810036,2.499999,2.111111,-2.048058,189,PATH
9,0.0,64,0.0,2.375804,2.277099,2.666667,3.444445,-2.063864,196,PATH
9,0.0,143,0.0,2.319004,2.526893,2.333333,2.777777,-2.028618,186,PATH
9,0.0,176,0.0,1.600925,2.0221,1.777777,2.333334,-2.009615,187,PATH
9,0.0,70,0.111111,2.01568,3.275611,2.722223,5.277778,-2.033505,197,PATH
9,0.0,48,0.111111,1.625036,4.091997,3.388889,4.833333,-2.045943,202,PATH
9,0.0,5,0.111111,1.669998,2.613356,2.166667,4.444444,-2.020895,210,PATH
9,0.0,53,0.0,1.854924,1.600926,1.722223,5.111111,-2.072616,198,PATH
9,0.0,223,0.0,3.124574,4.68923,3.777779,7.166668,-2.05935,175,PATH
9,0.111111,148,0.0,2.180723,3.866763,4.0,4.944445,-2.034048,192,PATH
9,0.0,249,0.0,1.769076,4.933632,2.277778,5.222221,-2.102536,178,PATH
9,0.0,201,0.0,1.916788,1.788856,1.888888,2.333334,-1.981911,183,PATH
9,0.0,134,0.0,1.218682,4.435546,2.611111,5.222222,-2.081891,194,PATH
9,0.0,252,0.111111,1.148269,2.855145,1.888889,5.055555,-2.051636,176,PATH
9,0.0,93,0.0,1.822697,3.234651,5.500001,2.611111,-2.052546,190,PATH
9,0.0,198,0.0,1.229272,1.656637,1.333335,2.5,-2.007175,185,PATH
9,0.0,62,0.0,2.133507,1.784709,2.277777,3.777779,-2.026586,200,PATH
9,0.0,96,0.0,1.260512,3.678264,3.499999,7.388889,-2.070441,196,PATH
9,0.0,112,0.0,2.993821,3.122795,4.222223,4.944445,-2.071221,197,PATH
9,0.0,93,0.0,1.822697,3.234651,5.500001,2.611111,-2.052546,190,PATH
9,0.0,194,0.0,0.583731,1.625037,0.777778,2.944444,-1.991701,183,PATH
9,0.0,121,0.0,2.195113,4.007863,2.277778,4.944445,-2.054084,189,PATH
9,0.111111,121,0.0,2.059307,2.489237,3.388889,5.944445,-2.055457,192,PATH
9,0.111111,249,0.0,1.646544,2.112572,1.666665,3.611111,-2.04172,173,PATH
9,0.0,62,0.0,1.708367,1.130388,2.555556,1.499999,-2.060614,202,PATH
9,0.0,99,0.0,6.433995,5.792715,5.055554,5.666666,-2.035874,198,PATH
9,0.0,68,0.111111,2.88033,2.870668,2.888889,3.055555,-2.064888,198,PATH
9,0.111111,116,0.0,2.82384,3.062316,6.055556,4.333334,-2.024748,192,PATH
9,0.0,61,0.0,1.878731,1.003697,2.277777,1.888889,-2.043538,202,PATH
9,0.111111,7,0.111111,2.85709,2.746041,3.888888,5.444445,-2.040013,203,PATH
9,0.0,77,0.0,1.861898,3.025815,2.666668,4.666666,-2.040866,199,PATH
9,0.0,42,0.0,2.018434,4.723464,2.111111,4.333332,-2.042514,201,PATH
9,0.0,18,0.111111,0.712326,2.672217,2.611112,4.555556,-2.06698,209,PATH
9,0.0,106,0.0,3.031317,2.896358,3.166668,2.833331,-2.062286,191,PATH
9,0.0,73,0.111111,0.64693,2.455531,0.722223,4.444444,-1.997736,201,PATH
9,0.111111,89,0.0,1.866865,1.822697,2.722223,3.166667,-2.020938,195,PATH
9,0.111111,247,0.0,2.68052,1.545604,3.111111,3.166667,-2.037351,174,PATH
9,0.0,183,0.0,2.094967,2.561829,2.833333,3.555555,-1.992052,182,PATH
9,0.0,168,0.0,2.167948,1.602082,3.5,2.833333,-1.966671,187,PATH
9,0.0,105,0.0,1.90516,2.177325,3.222222,2.888889,-2.047766,193,PATH
9,0.0,129,0.0,2.011082,2.407552,3.666667,4.611111,-2.079095,188,PATH
9,0.0,93,0.0,1.206464,2.123065,1.833334,4.055555,-2.037116,195,PATH
9,0.0,161,0.0,2.094085,3.727774,3.777777,4.555555,-2.102898,190,PATH
9,0.111111,251,0.0,1.834847,1.236781,2.166667,2.388888,-2.048199,173,PATH
9,0.0,239,0.0,1.445299,0.854183,2.000001,1.388889,-2.069045,174,PATH
9,0.0,56,0.0,1.420746,4.390225,2.38889,4.444445,-2.054753,196,PATH
9,0.111111,87,0.0,0.869228,1.668887,1.333332,2.222222,-2.048736,196,PATH
9,0.0,32,0.111111,1.773257,2.808056,2.833333,5.611111,-2.085934,206,PATH
9,0.0,42,0.0,0.64693,2.462309,0.944445,6.055556,-2.046535,203,PATH
9,0.0,139,0.0,0.632455,1.905159,1.999999,1.222222,-2.073869,185,PATH
9,0.0,104,0.0,1.973905,2.903384,3.222222,3.777778,-2.065948,191,PATH
9,0.0,17,0.0,1.282358,0.752773,2.000001,2.166667,-2.037372,204,PATH
9,0.0,162,0.0,1.062842,5.218202,3.055555,6.111111,-2.112087,190,PATH
9,0.0,96,0.0,1.115547,1.846919,1.333333,1.833333,-2.084935,193,PATH
9,0.0,219,0.111111,1.857917,2.841493,2.111112,5.111111,-2.030648,176,PATH
9,0.0,36,0.0,3.179215,2.802115,2.722222,6.444444,-2.062724,207,PATH
9,0.111111,191,0.0,1.186343,1.108887,3.555556,2.222222,-2.022148,180,PATH
9,0.0,190,0.111111,2.245159,2.815959,2.722222,6.055555,-2.028812,186,PATH
9,0.0,85,0.0,4.324349,4.327775,4.5,6.055555,-2.02885,200,PATH
9,0.0,134,0.0,1.515354,1.784708,1.888889,2.111111,-2.03348,187,PATH
9,0.0,139,0.0,1.123816,1.069787,2.055556,1.833333,-2.058211,187,PATH
9,0.0,110,0.111111,1.861898,4.861031,3.666666,6.888888,-2.022599,196,PATH
9,0.111111,218,0.0,0.547722,0.544331,0.833333,1.111109,-2.040554,178,PATH
9,0.0,95,0.111111,2.786874,5.185452,3.166667,6.000001,-2.077651,191,PATH
9,0.0,100,0.0,2.594153,1.500616,1.722222,3.222223,-2.042718,194,PATH
9,0.0,84,0.0,2.703221,1.531158,4.722221,2.5,-2.015374,200,PATH
9,0.0,38,0.0,2.125681,1.204929,3.444445,3.444445,-2.080206,200,PATH
9,0.0,215,0.0,1.470701,1.98233,2.555555,2.722223,-2.004082,182,PATH
9,0.0,25,0.0,4.841564,3.552778,5.722223,6.333334,-2.094585,208,PATH
9,0.0,198,0.0,1.18165,1.597451,1.055555,3.388888,-1.974959,183,PATH
9,0.0,115,0.0,2.957101,1.705112,3.833334,3.944445,-2.015595,195,PATH
9,0.0,11,0.0,3.031318,2.480293,3.166667,3.944445,-2.116733,200,PATH
9,0.0,124,0.0,2.738614,2.800133,3.500001,3.277778,-2.03548,191,PATH
9,0.0,63,0.0,3.791314,4.036866,4.277778,3.444445,-2.034642,203,PATH
9,0.0,225,0.0,0.862812,1.32916,1.166667,1.833333,-2.053189,181,PATH
9,0.0,107,0.0,2.999382,2.786209,3.722222,2.888887,-2.05611,191,PATH
9,0.0,138,0.0,1.356739,0.750309,2.055556,1.111111,-2.047211,188,PATH
9,0.0,123,0.0,1.849924,1.655518,2.666667,3.444444,-2.013524,187,PATH
9,0.0,18,0.0,1.204928,1.148268,2.555555,2.777777,-2.038543,204,PATH
9,0.0,67,0.0,1.496909,3.964657,3.722221,6.444445,-2.112941,194,PATH
9,0.0,86,0.0,1.652159,1.80944,3.277779,2.222222,-2.109375,193,PATH
9,0.0,187,0.0,2.984528,3.19722,4.055556,3.333333,-2.044179,180,PATH
9,0.0,4,0.222222,1.678846,3.124574,2.722222,5.222221,-2.075226,201,PATH
9,0.0,175,0.0,2.573368,1.299573,2.999999,2.333333,-2.039667,188,PATH
9,0.0,226,0.0,3.275612,2.870668,3.055555,2.388889,-2.021784,176,PATH
9,0.0,4,0.0,4.018937,2.184966,4.722223,5.722222,-2.014434,210,PATH
9,0.0,123,0.0,3.028874,7.932118,3.611111,9.444444,-2.014102,186,PATH
9,0.0,153,0.0,1.781593,4.134766,3.388889,7.444444,-2.164195,192,PATH
9,0.0,203,0.0,2.576964,1.705112,3.722222,3.611111,-1.980348,182,PATH
9,0.0,45,0.0,2.195112,2.529823,1.944445,3.333334,-2.044653,205,PATH
9,0.111111,33,0.0,0.408248,0.547723,0.5,1.833333,-2.125976,90,WINDOW
9,0.0,121,0.0,1.769076,0.278887,2.388889,0.5,-2.085248,112,WINDOW
9,0.0,34,0.0,0.272165,0.389682,0.555556,0.388889,-2.102707,93,WINDOW
9,0.0,195,0.111111,1.405017,0.91084,3.611111,1.222222,-2.142708,119,WINDOW
9,0.111111,22,0.0,1.162692,0.408248,0.944444,1.166666,-2.207158,114,WINDOW
9,0.0,61,0.0,1.062841,0.620633,1.277778,0.555555,-2.11184,92,WINDOW
9,0.0,45,0.0,0.349603,0.78881,0.5,1.0,-2.100671,111,WINDOW
9,0.0,40,0.0,0.136083,0.172133,0.277778,0.222222,-2.056155,142,WINDOW
9,0.0,124,0.0,1.011051,1.29386,1.0,1.222222,-2.118236,98,WINDOW
9,0.0,57,0.0,1.306678,4.703426,1.722222,6.166666,-2.129746,89,WINDOW
9,0.0,187,0.0,1.746955,0.800463,1.777778,0.944444,-2.065342,89,WINDOW
9,0.0,59,0.0,2.812669,0.45542,3.000001,0.777778,-2.144778,116,WINDOW
9,0.0,58,0.0,1.223232,0.389682,3.444445,0.722222,-2.125693,113,WINDOW
9,0.0,209,0.0,0.760117,0.490653,1.0,0.611111,-2.12934,94,WINDOW
9,0.0,33,0.0,1.259041,1.128749,1.555556,2.444444,-2.112503,99,WINDOW
9,0.0,38,0.0,0.182574,0.210819,0.166667,0.333333,-2.094395,134,WINDOW
9,0.0,43,0.0,0.172133,0.182574,0.444444,0.166667,-2.094395,141,WINDOW
9,0.0,60,0.0,0.389682,0.344266,0.722223,0.777777,-2.104978,116,WINDOW
9,0.0,54,0.0,0.827759,2.108185,0.722222,2.0,-2.094395,142,WINDOW
9,0.0,8,0.0,0.459468,0.928959,0.833333,1.055556,-2.136215,93,WINDOW
9,0.0,59,0.0,0.182574,0.136083,0.166667,0.055556,-2.094395,135,WINDOW
9,0.0,76,0.0,0.952579,2.453266,1.055556,3.277778,-2.11184,89,WINDOW
9,0.0,95,0.0,0.534027,0.45542,0.611111,0.777777,-2.121346,97,WINDOW
9,0.0,57,0.0,0.389682,0.172132,0.388889,0.222222,-2.110457,93,WINDOW
9,0.0,47,0.0,0.172133,3.83792,0.555556,3.611111,-2.107311,89,WINDOW
9,0.0,83,0.0,0.459468,0.516398,0.5,0.666666,-2.086083,96,WINDOW
9,0.0,137,0.0,7.379901,0.344265,7.388889,0.777778,-2.096705,92,WINDOW
9,0.0,42,0.0,1.90613,3.158176,1.166667,2.722222,-2.208419,133,WINDOW
9,0.0,83,0.0,1.378405,0.490653,1.833333,0.722222,-2.005139,117,WINDOW
9,0.0,134,0.0,0.250924,0.544331,0.388889,0.888889,-2.086083,93,WINDOW
9,0.111111,112,0.0,1.032795,1.708367,1.333333,2.222222,-2.177417,120,WINDOW
9,0.0,56,0.0,0.182574,-0.0,0.166667,0.333333,-2.094395,141,WINDOW
9,0.0,54,0.0,0.02963,0.018519,0.222222,0.055556,-2.094395,134,WINDOW
9,0.0,57,0.0,5.5,0.874073,2.833334,1.222222,-2.14718,118,WINDOW
9,0.0,113,0.0,0.507408,0.088889,0.944445,0.333334,-2.15274,114,WINDOW
9,0.0,51,0.0,0.118518,0.074074,0.555556,0.222222,-1.921217,141,WINDOW
9,0.0,97,0.0,2.562963,8.507409,1.888889,3.611111,-2.101515,90,WINDOW
9,0.0,58,0.0,0.018519,0.02963,0.055556,0.222222,-2.094395,140,WINDOW
9,0.0,94,0.0,1.262962,0.385185,2.277778,0.555555,-2.110974,135,WINDOW
9,0.0,136,0.0,44.774082,0.177777,8.055554,1.0,-2.113273,92,WINDOW
9,0.0,17,0.0,3.174073,0.951854,1.722222,1.055556,-2.084255,94,WINDOW
9,0.0,96,0.0,0.740741,0.118518,1.555556,0.444444,-2.075071,141,WINDOW
9,0.0,14,0.0,0.062963,0.062963,0.277778,0.277778,-1.958546,135,WINDOW
9,0.0,77,0.0,0.02963,0.02963,0.222222,0.222222,-2.094395,135,WINDOW
9,0.0,243,0.0,0.311111,0.02963,0.666667,0.222222,-2.071242,94,WINDOW
9,0.0,39,0.0,0.02963,0.107407,0.222222,0.277778,-2.094395,137,WINDOW
9,0.0,207,0.0,0.32963,0.033333,1.055556,0.166667,-2.065536,115,WINDOW
9,0.0,76,0.0,0.433334,0.077778,0.833333,0.166667,-2.121175,116,WINDOW
9,0.0,123,0.0,0.077778,0.033333,0.500001,0.833333,-2.100966,94,WINDOW
9,0.0,96,0.0,0.285185,0.42963,0.722223,0.444445,-2.084893,94,WINDOW
9,0.0,20,0.0,0.088889,0.240741,0.666667,0.611111,-2.133095,134,WINDOW
9,0.0,41,0.0,0.018519,0.02963,0.055556,0.111111,-2.094395,139,WINDOW
9,0.111111,35,0.0,0.296297,0.162963,0.888889,0.555556,-2.133313,112,WINDOW
9,0.0,208,0.0,2.562966,0.062963,2.888889,0.722222,-2.073429,90,WINDOW
9,0.0,6,0.0,0.607408,0.062963,0.777778,0.388889,-2.146185,95,WINDOW
9,0.0,188,0.0,0.518518,0.962963,0.777778,0.777778,-2.021228,110,WINDOW
9,0.0,33,0.0,0.074074,0.211111,0.555555,0.5,-2.149073,114,WINDOW
9,0.0,222,0.0,0.062963,0.033333,1.722222,0.166667,-2.075071,93,WINDOW
9,0.0,90,0.0,0.340741,0.374074,0.555556,1.055556,-2.071242,134,WINDOW
9,0.0,242,0.0,0.477778,0.551852,0.5,0.944445,-2.042259,89,WINDOW
9,0.0,58,0.0,3.451851,0.951851,3.222222,2.055556,-2.153719,111,WINDOW
9,0.0,199,0.0,0.296296,0.02963,0.555555,0.444444,-2.018925,116,WINDOW
9,0.111111,79,0.0,0.374074,1.011113,0.944445,1.5,-2.007832,104,CEMENT
9,0.0,216,0.0,0.355555,6.355548,1.333333,4.333334,-2.053834,78,CEMENT
9,0.0,133,0.0,2.829629,1.318521,1.444443,2.111111,-1.9632,125,CEMENT
9,0.0,190,0.0,2.296298,1.67778,1.888889,2.166666,-1.996082,105,CEMENT
9,0.222222,61,0.0,0.729627,0.740741,1.388889,1.444444,-1.985221,104,CEMENT
9,0.0,104,0.0,28.907421,1.096297,19.277777,1.111111,-2.097799,129,CEMENT
9,0.0,121,0.0,0.874075,5.5889,1.555555,13.166667,-2.003607,107,CEMENT
9,0.0,120,0.0,112.57778,184.5222,8.999999,11.166668,-2.017379,124,CEMENT
9,0.0,224,0.0,9.544442,70.1963,3.166667,7.388889,-1.980977,124,CEMENT
9,0.0,185,0.0,81.485176,9.188898,9.277779,2.833333,-1.95422,85,CEMENT
9,0.0,155,0.0,0.666661,0.41852,2.000001,1.055553,-1.999045,138,CEMENT
9,0.0,183,0.0,1.14074,0.651852,2.111109,0.777776,-1.989475,105,CEMENT
